Region,Year,Quarter,AACI
MN,2018,2,0.142394522
MN,2018,3,0.160724874
MN,2018,4,0.514493038
MN,2019,1,0.358128322
MN,2019,2,0.23948826
MN,2019,3,0.05144897
MN,2019,4,0.10172148
MN,2020,1,0.421582572
MN,2020,2,-0.465145535
MN,2020,3,0.612120883
MN,2020,4,0.45442524
MN,2021,1,-0.022693087
MN,2021,2,0.065499504
MN,2021,3,0.429078069
MN,2021,4,-0.093454504
RN,1981,1,0.043485902
RN,1981,2,-0.143868986
RN,1981,3,-0.070668668
RN,1981,4,-1.344098909
RN,1982,1,0.209129906
RN,1982,2,-0.020176408
RN,1982,3,-0.340082873
RN,1982,4,-0.286857699
RN,1983,1,-0.454264139
RN,1983,2,-0.684893528
RN,1983,3,0.128855859
RN,1983,4,0.255688155
RN,1984,1,-0.367695689
RN,1984,2,-0.082545439
RN,1984,3,-0.628298202
RN,1984,4,-0.177136892
RN,1985,1,0.560735591
RN,1985,2,0.095796378
RN,1985,3,0.224335234
RN,1985,4,-0.27290655
RN,1986,1,0.202379753
RN,1986,2,0.387172647
RN,1986,3,-0.677000025
RN,1986,4,0.003794371
RN,1987,1,0.107235237
RN,1987,2,-0.269660787
RN,1987,3,0.555815062
RN,1987,4,0.31599135
RN,1988,1,0.363686885
RN,1988,2,-0.099478577
RN,1988,3,0.197172887
RN,1988,4,-0.298685535
RN,1989,1,-0.025552299
RN,1989,2,-0.151553936
RN,1989,3,-0.778761335
RN,1989,4,0.144930205
RN,1990,1,0.001344808
RN,1990,2,-0.375128943
RN,1990,3,0.170899238
RN,1990,4,0.320762238
RN,1991,1,0.034917176
RN,1991,2,0.350151083
RN,1991,3,0.637050586
RN,1991,4,0.339776815
RN,1992,1,-0.056629704
RN,1992,2,0.13815218
RN,1992,3,-0.287735984
RN,1992,4,-0.247960445
RN,1993,1,-0.024496954
RN,1993,2,0.288444555
RN,1993,3,-0.08233382
RN,1993,4,-0.055773135
RN,1994,1,-0.420005794
RN,1994,2,-0.334951464
RN,1994,3,0.096639261
RN,1994,4,-0.063215556
RN,1995,1,0.394390266
RN,1995,2,-0.44019741
RN,1995,3,-0.215807532
RN,1995,4,-0.415978796
RN,1996,1,-0.660183345
RN,1996,2,0.264358167
RN,1996,3,0.319199672
RN,1996,4,0.223963838
RN,1997,1,0.203221389
RN,1997,2,0.087035791
RN,1997,3,-0.284712335
RN,1997,4,0.414686621
RN,1998,1,0.500099164
RN,1998,2,0.347026669
RN,1998,3,-0.341347724
RN,1998,4,0.215471058
RN,1999,1,0.260791302
RN,1999,2,-0.419490401
RN,1999,3,0.542746387
RN,1999,4,0.058076666
RN,2000,1,-0.818378914
RN,2000,2,-1.176241958
RN,2000,3,0.10432894
RN,2000,4,0.187129999
RN,2001,1,0.274107175
RN,2001,2,-0.265014366
RN,2001,3,0.198708664
RN,2001,4,-0.235051595
RN,2002,1,-0.153090385
RN,2002,2,0.494217168
RN,2002,3,0.018679334
RN,2002,4,0.367554848
RN,2003,1,0.056165172
RN,2003,2,0.318483891
RN,2003,3,0.328897052
RN,2003,4,0.379039549
RN,2004,1,0.204420293
RN,2004,2,0.206731053
RN,2004,3,-0.049252154
RN,2004,4,0.280397524
RN,2005,1,-0.098603462
RN,2005,2,0.556252617
RN,2005,3,0.384019106
RN,2005,4,0.395094086
RN,2006,1,0.324976154
RN,2006,2,-0.15287119
RN,2006,3,0.117679795
RN,2006,4,0.360345257
RN,2007,1,-0.586664413
RN,2007,2,0.222733303
RN,2007,3,-0.457204602
RN,2007,4,0.507964322
RN,2008,1,0.431144257
RN,2008,2,0.181913924
RN,2008,3,0.013886379
RN,2008,4,0.207430944
RN,2009,1,-0.200986583
RN,2009,2,0.392674495
RN,2009,3,0.511271183
RN,2009,4,-0.05011698
RN,2010,1,-0.116910614
RN,2010,2,0.266785015
RN,2010,3,-0.328074494
RN,2010,4,-1.513375683
RN,2011,1,0.152233323
RN,2011,2,-0.551228363
RN,2011,3,-0.596347761
RN,2011,4,-0.244925644
RN,2012,1,-0.599193943
RN,2012,2,-0.613540514
RN,2012,3,-0.259413065
RN,2012,4,0.328601361
RN,2013,1,0.249112002
RN,2013,2,0.093418054
RN,2013,3,0.287110633
RN,2013,4,0.525982498
RN,2014,1,0.014285185
RN,2014,2,0.42041676
RN,2014,3,0.018930192
RN,2014,4,0.467343782
RN,2015,1,-0.054634962
RN,2015,2,-0.491189782
RN,2015,3,0.503927669
RN,2015,4,0.560563285
RN,2016,1,0.326265906
RN,2016,2,0.556252617
RN,2016,3,-0.31765391
RN,2016,4,-0.418596302
RN,2017,1,0.436952023
RN,2017,2,0.497198491
RN,2017,3,0.358865059
RN,2017,4,0.423384676
RN,2018,1,0.27695365
RN,2018,2,0.497600295
RN,2018,3,0.132715692
RN,2018,4,0.371132948
RN,2019,1,0.421772202
RN,2019,2,0.405569025
RN,2019,3,0.374019841
RN,2019,4,0.42253339
RN,2020,1,0.505967646
RN,2020,2,-0.059401587
RN,2020,3,0.443104031
RN,2020,4,-0.055236589
RN,2021,1,-0.099905988
RN,2021,2,-0.011519158
RN,2021,3,-0.000565465
RN,2021,4,-0.594851403
RS,1981,1,0.11620171
RS,1981,2,-0.533519936
RS,1981,3,-0.238948731
RS,1981,4,0.084794924
RS,1982,1,-0.143548625
RS,1982,2,-0.315994219
RS,1982,3,0.178158151
RS,1982,4,0.319154348
RS,1983,1,0.196102697
RS,1983,2,-0.107731969
RS,1983,3,-0.103667245
RS,1983,4,-0.225450854
RS,1984,1,-0.300872847
RS,1984,2,-0.577350917
RS,1984,3,-0.048781741
RS,1984,4,-0.272532584
RS,1985,1,0.394531129
RS,1985,2,-0.234221733
RS,1985,3,0.184669616
RS,1985,4,-0.203860487
RS,1986,1,0.404913646
RS,1986,2,0.458876578
RS,1986,3,-0.786994687
RS,1986,4,-0.380590894
RS,1987,1,-0.973768138
RS,1987,2,-0.681274066
RS,1987,3,0.233632913
RS,1987,4,0.02201846
RS,1988,1,-0.554461489
RS,1988,2,0.354623044
RS,1988,3,0.403331073
RS,1988,4,0.105381797
RS,1989,1,-0.432730958
RS,1989,2,-0.092455119
RS,1989,3,-0.648560692
RS,1989,4,0.227141639
RS,1990,1,-0.486811399
RS,1990,2,0.003879397
RS,1990,3,-0.538273769
RS,1990,4,0.160293246
RS,1991,1,0.377095789
RS,1991,2,0.478700298
RS,1991,3,0.638377402
RS,1991,4,-0.081230311
RS,1992,1,0.238788935
RS,1992,2,0.321823692
RS,1992,3,-0.275855825
RS,1992,4,-1.542175562
RS,1993,1,-0.501782243
RS,1993,2,-0.079924585
RS,1993,3,-0.13672924
RS,1993,4,-0.142659738
RS,1994,1,-0.114654022
RS,1994,2,0.600921694
RS,1994,3,0.052458507
RS,1994,4,0.369195432
RS,1995,1,0.043302372
RS,1995,2,-0.746321771
RS,1995,3,0.282813083
RS,1995,4,-0.122590717
RS,1996,1,-0.354933968
RS,1996,2,0.116877549
RS,1996,3,0.371156589
RS,1996,4,0.146265628
RS,1997,1,0.465616265
RS,1997,2,-0.110404053
RS,1997,3,-0.859259544
RS,1997,4,0.319644372
RS,1998,1,0.295698847
RS,1998,2,0.30088076
RS,1998,3,-0.775487341
RS,1998,4,-0.22154306
RS,1999,1,0.442167108
RS,1999,2,0.226747413
RS,1999,3,0.578005011
RS,1999,4,-0.126448457
RS,2000,1,0.267225027
RS,2000,2,-0.290290639
RS,2000,3,0.392886886
RS,2000,4,0.381348621
RS,2001,1,0.27949004
RS,2001,2,-0.083742178
RS,2001,3,0.118929405
RS,2001,4,0.110667694
RS,2002,1,-0.395062927
RS,2002,2,0.322819823
RS,2002,3,0.381718901
RS,2002,4,0.479350415
RS,2003,1,0.171278399
RS,2003,2,0.050223515
RS,2003,3,0.414125105
RS,2003,4,0.207638638
RS,2004,1,0.273838744
RS,2004,2,-0.162731913
RS,2004,3,-0.172371174
RS,2004,4,-0.166196462
RS,2005,1,-0.032201721
RS,2005,2,0.46333533
RS,2005,3,0.179388487
RS,2005,4,0.233666432
RS,2006,1,-0.883472009
RS,2006,2,-0.033782184
RS,2006,3,-0.607458281
RS,2006,4,0.431878069
RS,2007,1,0.159227443
RS,2007,2,-0.251009827
RS,2007,3,0.405760298
RS,2007,4,0.420318563
RS,2008,1,-0.103463309
RS,2008,2,-0.096870585
RS,2008,3,-0.221566209
RS,2008,4,0.111106596
RS,2009,1,0.32155712
RS,2009,2,0.253494568
RS,2009,3,0.563015585
RS,2009,4,-0.205209167
RS,2010,1,0.543682313
RS,2010,2,0.363505012
RS,2010,3,0.035527469
RS,2010,4,-0.432042392
RS,2011,1,-0.261467466
RS,2011,2,-0.012804622
RS,2011,3,-0.203954546
RS,2011,4,0.384414165
RS,2012,1,0.080665096
RS,2012,2,0.186744338
RS,2012,3,-0.051344132
RS,2012,4,0.404359494
RS,2013,1,0.385905328
RS,2013,2,0.083916966
RS,2013,3,0.309738515
RS,2013,4,0.574450316
RS,2014,1,0.118381916
RS,2014,2,0.282102112
RS,2014,3,0.400678276
RS,2014,4,0.367436353
RS,2015,1,0.378815829
RS,2015,2,-0.268751768
RS,2015,3,0.438314753
RS,2015,4,0.632814382
RS,2016,1,0.09516894
RS,2016,2,0.210335471
RS,2016,3,-0.375691911
RS,2016,4,-0.744101733
RS,2017,1,0.063507432
RS,2017,2,0.46333533
RS,2017,3,-0.288074227
RS,2017,4,0.362781
RS,2018,1,-0.469152651
RS,2018,2,0.600921694
RS,2018,3,0.50743337
RS,2018,4,-0.217357329
RS,2019,1,0.348433647
RS,2019,2,-0.189824477
RS,2019,3,-0.231229629
RS,2019,4,0.264070818
RS,2020,1,0.275807513
RS,2020,2,0.40447478
RS,2020,3,0.368647758
RS,2020,4,0.437236685
RS,2021,1,0.427425877
RS,2021,2,0.343527506
RS,2021,3,0.088683157
RS,2021,4,-0.856072958
SE,1981,1,0.163820239
SE,1981,2,-1.04469323
SE,1981,3,-0.259659228
SE,1981,4,0.336690576
SE,1982,1,0.354767263
SE,1982,2,-0.123947222
SE,1982,3,-0.791266751
SE,1982,4,0.120381054
SE,1983,1,-0.440599303
SE,1983,2,-0.998730381
SE,1983,3,0.004150386
SE,1983,4,-0.313986762
SE,1984,1,-0.012359583
SE,1984,2,-0.649338034
SE,1984,3,-1.051902532
SE,1984,4,-0.585459441
SE,1985,1,0.055730781
SE,1985,2,-0.424613952
SE,1985,3,-0.091287249
SE,1985,4,-0.885100773
SE,1986,1,0.203549211
SE,1986,2,0.587986164
SE,1986,3,-0.500165354
SE,1986,4,-0.353534945
SE,1987,1,-2.055734439
SE,1987,2,-1.057254638
SE,1987,3,0.383120778
SE,1987,4,-0.342439781
SE,1988,1,-0.003928036
SE,1988,2,0.333775211
SE,1988,3,0.624041713
SE,1988,4,0.769881156
SE,1989,1,0.171249593
SE,1989,2,0.292059298
SE,1989,3,-1.250750376
SE,1989,4,0.078693879
SE,1990,1,0.346285853
SE,1990,2,0.301205357
SE,1990,3,0.063265216
SE,1990,4,0.579071154
SE,1991,1,0.190633007
SE,1991,2,0.449418362
SE,1991,3,0.526028664
SE,1991,4,0.337563058
SE,1992,1,-0.125339664
SE,1992,2,-0.01478404
SE,1992,3,0.244105783
SE,1992,4,-0.850437205
SE,1993,1,-1.104353022
SE,1993,2,0.6691659
SE,1993,3,0.58386751
SE,1993,4,0.140632432
SE,1994,1,-0.335934658
SE,1994,2,-0.199000683
SE,1994,3,-0.140596869
SE,1994,4,-1.08861688
SE,1995,1,0.447134918
SE,1995,2,-0.473458454
SE,1995,3,0.463852141
SE,1995,4,-0.950737407
SE,1996,1,-1.186233269
SE,1996,2,-2.90318E-05
SE,1996,3,0.246765936
SE,1996,4,0.047062251
SE,1997,1,0.485192592
SE,1997,2,0.010766406
SE,1997,3,-0.799263974
SE,1997,4,0.335904938
SE,1998,1,0.355935135
SE,1998,2,0.149004269
SE,1998,3,-0.539084513
SE,1998,4,0.446093257
SE,1999,1,0.254958078
SE,1999,2,-0.454018655
SE,1999,3,-0.108608285
SE,1999,4,0.61634563
SE,2000,1,0.446420968
SE,2000,2,0.08844036
SE,2000,3,0.547214551
SE,2000,4,0.384374593
SE,2001,1,0.701121349
SE,2001,2,-0.003321727
SE,2001,3,0.561231465
SE,2001,4,0.397095793
SE,2002,1,-0.664874838
SE,2002,2,0.418681687
SE,2002,3,0.342357639
SE,2002,4,-0.318865436
SE,2003,1,0.082205605
SE,2003,2,0.395219066
SE,2003,3,-0.050168523
SE,2003,4,-0.587109482
SE,2004,1,0.140425764
SE,2004,2,0.555658284
SE,2004,3,0.456027351
SE,2004,4,0.224201526
SE,2005,1,-0.099610916
SE,2005,2,0.031252652
SE,2005,3,0.08000559
SE,2005,4,0.391997908
SE,2006,1,0.122401852
SE,2006,2,-0.025103606
SE,2006,3,-1.094302726
SE,2006,4,8.5827E-05
SE,2007,1,0.129022211
SE,2007,2,0.6691659
SE,2007,3,-0.098591701
SE,2007,4,0.302555682
SE,2008,1,0.257663033
SE,2008,2,-0.672416432
SE,2008,3,0.236101532
SE,2008,4,0.518221116
SE,2009,1,0.658416452
SE,2009,2,0.6691659
SE,2009,3,0.624041713
SE,2009,4,0.523537959
SE,2010,1,0.462033825
SE,2010,2,0.519745271
SE,2010,3,0.624041713
SE,2010,4,-0.274101678
SE,2011,1,0.188355401
SE,2011,2,0.13525478
SE,2011,3,0.37996399
SE,2011,4,0.665717796
SE,2012,1,0.238205571
SE,2012,2,0.231222415
SE,2012,3,0.18533088
SE,2012,4,0.133466755
SE,2013,1,0.327468559
SE,2013,2,0.6691659
SE,2013,3,0.596860004
SE,2013,4,0.141405487
SE,2014,1,0.489384199
SE,2014,2,0.169557008
SE,2014,3,-0.093637248
SE,2014,4,0.258055676
SE,2015,1,0.358376093
SE,2015,2,0.031229997
SE,2015,3,0.22223234
SE,2015,4,0.170515514
SE,2016,1,0.365183838
SE,2016,2,0.601865359
SE,2016,3,0.275754218
SE,2016,4,-0.763731514
SE,2017,1,0.01903619
SE,2017,2,0.594455586
SE,2017,3,-0.225566581
SE,2017,4,0.699550486
SE,2018,1,0.431491033
SE,2018,2,0.587094079
SE,2018,3,0.391552756
SE,2018,4,-0.750871323
SE,2019,1,-0.022807696
SE,2019,2,0.025366338
SE,2019,3,-0.151315257
SE,2019,4,-0.725065671
SE,2020,1,-0.27182714
SE,2020,2,0.128269091
SE,2020,3,-0.883750423
SE,2020,4,-0.19107293
SE,2021,1,0.039530246
SE,2021,2,0.438565535
SE,2021,3,0.137667318
SE,2021,4,-0.841325921
ST,1981,1,0.009682732
ST,1981,2,0.27073498
ST,1981,3,0.218482576
ST,1981,4,0.123907889
ST,1982,1,0.434208535
ST,1982,2,-0.524725476
ST,1982,3,-0.957567631
ST,1982,4,-0.245411029
ST,1983,1,-1.099624204
ST,1983,2,-0.087002759
ST,1983,3,-2.332372065
ST,1983,4,-0.363558167
ST,1984,1,0.439239343
ST,1984,2,-0.02679403
ST,1984,3,0.307205308
ST,1984,4,-0.654657492
ST,1985,1,-0.242926011
ST,1985,2,0.131466223
ST,1985,3,-0.267175326
ST,1985,4,0.530403267
ST,1986,1,0.410867007
ST,1986,2,0.500084697
ST,1986,3,-0.640467675
ST,1986,4,-0.095834213
ST,1987,1,-0.720788666
ST,1987,2,-1.058764027
ST,1987,3,0.074487881
ST,1987,4,0.427716427
ST,1988,1,0.039916709
ST,1988,2,-0.072356911
ST,1988,3,0.727110858
ST,1988,4,0.317093091
ST,1989,1,0.429276831
ST,1989,2,-0.043936687
ST,1989,3,-0.280772024
ST,1989,4,0.685048676
ST,1990,1,-0.123914322
ST,1990,2,0.738250073
ST,1990,3,-0.285966597
ST,1990,4,0.311211239
ST,1991,1,0.296438906
ST,1991,2,-0.10728171
ST,1991,3,-0.185127936
ST,1991,4,0.061358867
ST,1992,1,-0.198640329
ST,1992,2,0.348761106
ST,1992,3,-0.680819146
ST,1992,4,-0.104979271
ST,1993,1,0.317833151
ST,1993,2,0.603911649
ST,1993,3,0.284770715
ST,1993,4,-0.134262161
ST,1994,1,-0.363381532
ST,1994,2,-0.865869984
ST,1994,3,-0.484503563
ST,1994,4,-1.331331451
ST,1995,1,0.314136286
ST,1995,2,-1.132795301
ST,1995,3,-0.629537625
ST,1995,4,-0.590446727
ST,1996,1,-1.531048434
ST,1996,2,-0.259121039
ST,1996,3,0.012248792
ST,1996,4,-0.50738248
ST,1997,1,-0.182889173
ST,1997,2,-0.528204549
ST,1997,3,0.085569436
ST,1997,4,0.351275698
ST,1998,1,0.327251331
ST,1998,2,0.45819327
ST,1998,3,0.129898211
ST,1998,4,-0.059444254
ST,1999,1,0.553532374
ST,1999,2,0.091594792
ST,1999,3,0.669110919
ST,1999,4,0.33463083
ST,2000,1,-0.337268486
ST,2000,2,0.084350909
ST,2000,3,0.478257733
ST,2000,4,0.324204028
ST,2001,1,0.18272219
ST,2001,2,0.477080738
ST,2001,3,0.374049285
ST,2001,4,0.147952018
ST,2002,1,-0.331286833
ST,2002,2,0.738250073
ST,2002,3,0.526396814
ST,2002,4,0.352168982
ST,2003,1,0.375109676
ST,2003,2,0.26610231
ST,2003,3,0.544519237
ST,2003,4,-0.163514564
ST,2004,1,-0.276484254
ST,2004,2,0.037391572
ST,2004,3,-0.116518169
ST,2004,4,0.475698585
ST,2005,1,0.422367842
ST,2005,2,0.004143132
ST,2005,3,-0.014858419
ST,2005,4,0.684524338
ST,2006,1,0.474562297
ST,2006,2,-1.463144493
ST,2006,3,0.441544156
ST,2006,4,-1.754282956
ST,2007,1,-0.030747459
ST,2007,2,0.738250073
ST,2007,3,0.210180364
ST,2007,4,0.679323507
ST,2008,1,0.070648368
ST,2008,2,0.378371227
ST,2008,3,0.557737653
ST,2008,4,-0.12875713
ST,2009,1,-0.25801505
ST,2009,2,-0.313002439
ST,2009,3,0.666399937
ST,2009,4,0.488618032
ST,2010,1,0.490884653
ST,2010,2,0.576603941
ST,2010,3,0.529548397
ST,2010,4,-0.161273582
ST,2011,1,-0.047224341
ST,2011,2,-1.513408623
ST,2011,3,0.13489668
ST,2011,4,0.357538614
ST,2012,1,0.454763266
ST,2012,2,-0.245639425
ST,2012,3,0.504739402
ST,2012,4,0.605753922
ST,2013,1,0.366081831
ST,2013,2,0.593265596
ST,2013,3,0.38546228
ST,2013,4,-0.198272657
ST,2014,1,0.646639279
ST,2014,2,0.676393663
ST,2014,3,0.55136443
ST,2014,4,0.581491594
ST,2015,1,0.489045506
ST,2015,2,0.397437889
ST,2015,3,-0.314044598
ST,2015,4,0.291149813
ST,2016,1,0.495618755
ST,2016,2,0.738250073
ST,2016,3,0.413561634
ST,2016,4,0.52230701
ST,2017,1,0.498477575
ST,2017,2,0.664140879
ST,2017,3,0.395739034
ST,2017,4,0.13911344
ST,2018,1,0.590028968
ST,2018,2,0.655340255
ST,2018,3,0.4676952
ST,2018,4,0.507665884
ST,2019,1,0.642156316
ST,2019,2,0.293743974
ST,2019,3,0.313370095
ST,2019,4,0.121741464
ST,2020,1,-0.220925744
ST,2020,2,0.33397502
ST,2020,3,0.533737717
ST,2020,4,0.282389867
ST,2021,1,0.372597515
ST,2021,2,0.090601486
ST,2021,3,0.677820691
ST,2021,4,-0.64337008
SV,1981,1,0.345166466
SV,1981,2,0.057492499
SV,1981,3,-0.600736337
SV,1981,4,0.147113263
SV,1982,1,0.281616144
SV,1982,2,-0.01157998
SV,1982,3,-1.212178482
SV,1982,4,-0.524900437
SV,1983,1,-0.238927191
SV,1983,2,-0.727530251
SV,1983,3,-0.686609808
SV,1983,4,-0.546495727
SV,1984,1,-0.155373795
SV,1984,2,-0.422366775
SV,1984,3,-0.255184404
SV,1984,4,-1.044449614
SV,1985,1,-0.289897081
SV,1985,2,-0.141390266
SV,1985,3,0.24270502
SV,1985,4,0.486579451
SV,1986,1,0.142739451
SV,1986,2,0.522755922
SV,1986,3,-1.272753794
SV,1986,4,-0.42257159
SV,1987,1,-0.832933423
SV,1987,2,-1.201587182
SV,1987,3,0.327251127
SV,1987,4,-0.023351175
SV,1988,1,0.030653608
SV,1988,2,0.483115239
SV,1988,3,0.589462013
SV,1988,4,0.169272082
SV,1989,1,0.579364282
SV,1989,2,0.392526004
SV,1989,3,-0.272332754
SV,1989,4,0.502514995
SV,1990,1,-0.066910632
SV,1990,2,0.564426814
SV,1990,3,-0.372405108
SV,1990,4,0.225416765
SV,1991,1,0.174897321
SV,1991,2,0.063989759
SV,1991,3,0.036344469
SV,1991,4,0.170675538
SV,1992,1,-0.200935557
SV,1992,2,0.257418462
SV,1992,3,0.1892443
SV,1992,4,-0.053005279
SV,1993,1,0.104010001
SV,1993,2,0.444404125
SV,1993,3,0.200160294
SV,1993,4,-0.031730461
SV,1994,1,-0.811624199
SV,1994,2,-0.746176865
SV,1994,3,-0.354329339
SV,1994,4,-1.226802658
SV,1995,1,0.253211098
SV,1995,2,-1.658702483
SV,1995,3,-0.751288008
SV,1995,4,-0.878478815
SV,1996,1,-2.475545079
SV,1996,2,0.129109468
SV,1996,3,-0.39422769
SV,1996,4,-0.651671597
SV,1997,1,-0.008554294
SV,1997,2,-0.113733635
SV,1997,3,0.229704195
SV,1997,4,0.476402245
SV,1998,1,-0.010527578
SV,1998,2,0.414172201
SV,1998,3,-0.180679951
SV,1998,4,-0.347241023
SV,1999,1,0.40538246
SV,1999,2,-0.432844892
SV,1999,3,0.518121247
SV,1999,4,0.349691999
SV,2000,1,-0.322067958
SV,2000,2,-0.194600564
SV,2000,3,0.336499125
SV,2000,4,0.316302351
SV,2001,1,0.53865979
SV,2001,2,0.50365523
SV,2001,3,0.542473462
SV,2001,4,0.399626506
SV,2002,1,-0.067005979
SV,2002,2,0.511882005
SV,2002,3,0.21620539
SV,2002,4,0.505490746
SV,2003,1,0.317220019
SV,2003,2,0.02158503
SV,2003,3,0.381783917
SV,2003,4,-0.112478902
SV,2004,1,0.354353053
SV,2004,2,0.429747387
SV,2004,3,0.433575285
SV,2004,4,0.501863488
SV,2005,1,0.009617633
SV,2005,2,0.148898461
SV,2005,3,0.422230104
SV,2005,4,0.670667039
SV,2006,1,0.580526288
SV,2006,2,-0.242238024
SV,2006,3,-0.004898423
SV,2006,4,-0.873154045
SV,2007,1,0.136965491
SV,2007,2,0.609640627
SV,2007,3,0.225187027
SV,2007,4,0.615091095
SV,2008,1,0.414282537
SV,2008,2,-0.221417064
SV,2008,3,0.185282954
SV,2008,4,0.444444394
SV,2009,1,-0.121702998
SV,2009,2,-0.185867459
SV,2009,3,0.381547252
SV,2009,4,0.552554293
SV,2010,1,0.586903571
SV,2010,2,0.633362036
SV,2010,3,0.656204231
SV,2010,4,0.225516217
SV,2011,1,0.255289799
SV,2011,2,0.244568809
SV,2011,3,0.432292085
SV,2011,4,0.62104043
SV,2012,1,0.1422544
SV,2012,2,-0.116044232
SV,2012,3,0.42499179
SV,2012,4,0.679425231
SV,2013,1,0.508683486
SV,2013,2,0.498032934
SV,2013,3,0.576361302
SV,2013,4,0.605786941
SV,2014,1,0.369208035
SV,2014,2,0.600116208
SV,2014,3,0.677161375
SV,2014,4,0.556411465
SV,2015,1,0.416015082
SV,2015,2,0.432753931
SV,2015,3,0.019422139
SV,2015,4,0.595863228
SV,2016,1,0.652532389
SV,2016,2,0.700358588
SV,2016,3,0.440915148
SV,2016,4,0.589945173
SV,2017,1,0.340448757
SV,2017,2,0.708872998
SV,2017,3,0.374025401
SV,2017,4,0.40030304
SV,2018,1,0.501156076
SV,2018,2,0.621697196
SV,2018,3,0.22293651
SV,2018,4,0.684670588
SV,2019,1,0.649923799
SV,2019,2,0.288730366
SV,2019,3,0.529219299
SV,2019,4,0.621614843
SV,2020,1,0.372026832
SV,2020,2,0.287098143
SV,2020,3,0.487679301
SV,2020,4,0.389113609
SV,2021,1,0.702859861
SV,2021,2,0.187654885
SV,2021,3,0.414114892
SV,2021,4,0.129833511
SW,1981,1,-0.287256538
SW,1981,2,-0.619277998
SW,1981,3,-1.677618648
SW,1981,4,-0.313899373
SW,1982,1,-0.798117533
SW,1982,2,0.07416016
SW,1982,3,-0.554144149
SW,1982,4,0.078947224
SW,1983,1,0.560292073
SW,1983,2,0.577638358
SW,1983,3,0.421551633
SW,1983,4,-0.400020734
SW,1984,1,0.098915903
SW,1984,2,-0.146744157
SW,1984,3,-0.258746288
SW,1984,4,0.536071505
SW,1985,1,0.120909808
SW,1985,2,-0.748989509
SW,1985,3,0.579230608
SW,1985,4,0.264437363
SW,1986,1,0.021343084
SW,1986,2,0.024768593
SW,1986,3,-0.1864194
SW,1986,4,0.588262432
SW,1987,1,-0.148063938
SW,1987,2,-0.864352766
SW,1987,3,0.199538732
SW,1987,4,-1.023331612
SW,1988,1,-0.680987618
SW,1988,2,0.680728316
SW,1988,3,0.225617494
SW,1988,4,0.018141581
SW,1989,1,-0.563446393
SW,1989,2,0.279900541
SW,1989,3,0.27789215
SW,1989,4,0.158791202
SW,1990,1,-1.478533968
SW,1990,2,-0.115356867
SW,1990,3,-1.266364612
SW,1990,4,0.148307804
SW,1991,1,0.30990126
SW,1991,2,-0.271664653
SW,1991,3,0.601524621
SW,1991,4,0.09472827
SW,1992,1,0.531924582
SW,1992,2,0.481767676
SW,1992,3,-0.231432576
SW,1992,4,-2.63703754
SW,1993,1,0.402644714
SW,1993,2,-0.674889825
SW,1993,3,-0.603963
SW,1993,4,-0.636930474
SW,1994,1,0.167343448
SW,1994,2,0.680728316
SW,1994,3,0.366415274
SW,1994,4,0.19562391
SW,1995,1,0.255790377
SW,1995,2,-0.096461631
SW,1995,3,0.285986896
SW,1995,4,0.187431567
SW,1996,1,0.627703144
SW,1996,2,0.537935659
SW,1996,3,0.490471446
SW,1996,4,0.648826229
SW,1997,1,0.471362197
SW,1997,2,0.131808539
SW,1997,3,-0.367499183
SW,1997,4,0.383568183
SW,1998,1,0.546005453
SW,1998,2,0.300877786
SW,1998,3,-0.52301027
SW,1998,4,-0.380696671
SW,1999,1,-0.020045287
SW,1999,2,0.234441067
SW,1999,3,0.669346206
SW,1999,4,0.214491673
SW,2000,1,0.070750677
SW,2000,2,0.28859293
SW,2000,3,0.388301317
SW,2000,4,0.648826229
SW,2001,1,-0.014130755
SW,2001,2,-0.556711262
SW,2001,3,0.420218073
SW,2001,4,-0.077373911
SW,2002,1,0.120898975
SW,2002,2,0.755112788
SW,2002,3,0.476903563
SW,2002,4,0.351156403
SW,2003,1,0.27670872
SW,2003,2,0.367815513
SW,2003,3,0.218730256
SW,2003,4,0.456926042
SW,2004,1,0.436006291
SW,2004,2,-0.39010746
SW,2004,3,-0.070417656
SW,2004,4,-0.546398015
SW,2005,1,0.604939909
SW,2005,2,-0.231857974
SW,2005,3,-0.50601304
SW,2005,4,-0.332427865
SW,2006,1,-1.735939422
SW,2006,2,-0.464440735
SW,2006,3,-0.273887407
SW,2006,4,0.592956213
SW,2007,1,-0.570653543
SW,2007,2,-0.731745634
SW,2007,3,0.613572606
SW,2007,4,-0.129088565
SW,2008,1,-0.570565735
SW,2008,2,0.182123103
SW,2008,3,0.535964553
SW,2008,4,0.434965772
SW,2009,1,0.484514703
SW,2009,2,0.236359273
SW,2009,3,0.406584228
SW,2009,4,0.162430634
SW,2010,1,0.624555498
SW,2010,2,0.146665807
SW,2010,3,-0.658333429
SW,2010,4,0.312314524
SW,2011,1,0.402906525
SW,2011,2,0.755112788
SW,2011,3,0.140471497
SW,2011,4,0.432010315
SW,2012,1,0.608047343
SW,2012,2,0.537598545
SW,2012,3,0.18939578
SW,2012,4,-0.446850147
SW,2013,1,0.565393149
SW,2013,2,0.136776745
SW,2013,3,0.460662774
SW,2013,4,0.592956213
SW,2014,1,0.699198754
SW,2014,2,0.68743836
SW,2014,3,0.603786138
SW,2014,4,0.524681826
SW,2015,1,0.699198754
SW,2015,2,0.391405495
