Region,Year,Quarter,AACI
RN,2003,3,-0.301220259
RN,2003,4,1.29344015
RN,2004,1,0.034500668
RN,2004,2,-0.8550586
RN,2004,3,-0.311284282
RN,2004,4,0.129952247
RN,2005,1,-0.185412001
RN,2005,2,-0.912371629
RN,2005,3,-0.325851859
RN,2005,4,0.100875413
RN,2006,1,-0.848782236
RN,2006,2,-0.712827096
RN,2006,3,-0.260940234
RN,2006,4,-0.23439377
RN,2007,1,0.152491067
RN,2007,2,-0.880981206
RN,2007,3,0.280657285
RN,2007,4,-0.042247702
RN,2008,1,-0.168332268
RN,2008,2,-0.129346632
RN,2008,3,-0.358465774
RN,2008,4,-0.372860328
RN,2009,1,-0.345168506
RN,2009,2,0.496409421
RN,2009,3,-0.235029596
RN,2009,4,0.11875658
RN,2010,1,-0.103650151
RN,2010,2,0.063975989
RN,2010,3,-0.064692136
RN,2010,4,0
RN,2011,1,0
RN,2011,2,0
RN,2011,3,0
RN,2011,4,0
RN,2012,1,0
RN,2012,2,0
RN,2012,3,0
RN,2012,4,0
RN,2013,1,0
RN,2013,2,0
RN,2013,3,0
RN,2013,4,0
RN,2014,1,0
RN,2014,2,0
RN,2014,3,0
RN,2014,4,0
RN,2015,1,0
RN,2015,2,0
RN,2015,3,0
RN,2015,4,0
RN,2016,1,0
RN,2016,2,0
RN,2016,3,0
RN,2016,4,0
RN,2017,1,0
RN,2017,2,0
RN,2017,3,0
RN,2017,4,0
RN,2018,1,0
RN,2018,2,0
RN,2018,3,0
RN,2018,4,0
RN,2019,1,0
RN,2019,2,0
RN,2019,3,0
RN,2019,4,0
RN,2020,1,0
RN,2020,2,0
RN,2020,3,0
RN,2020,4,-0.055236589
RN,2021,1,0
RN,2021,2,0
RN,2021,3,0
RN,2021,4,0
RS,1981,1,0
RS,1981,2,0
RS,1981,3,0
RS,1981,4,0
RS,1982,1,0
RS,1982,2,0
RS,1982,3,0
RS,1982,4,0
RS,1983,1,0
RS,1983,2,0
RS,1983,3,0
RS,1983,4,0
RS,1984,1,0
RS,1984,2,0
RS,1984,3,0
RS,1984,4,0
RS,1985,1,0
RS,1985,2,0
RS,1985,3,0
RS,1985,4,-0.520959684
RS,1986,1,-0.770157594
RS,1986,2,0.350354844
RS,1986,3,0.443753075
RS,1986,4,-0.405770939
RS,1987,1,0.460575192
RS,1987,2,-0.535570271
RS,1987,3,0.206583627
RS,1987,4,-0.369972246
RS,1988,1,-0.763013956
RS,1988,2,-0.792811875
RS,1988,3,-0.516336869
RS,1988,4,0.398974543
RS,1989,1,-0.515062558
RS,1989,2,-0.51161665
RS,1989,3,0.024700706
RS,1989,4,0.382416511
RS,1990,1,-0.315676023
RS,1990,2,0.384650537
RS,1990,3,-0.787734748
RS,1990,4,-0.171554847
RS,1991,1,-0.321924236
RS,1991,2,0.92552249
RS,1991,3,0.163562178
RS,1991,4,0.163274122
RS,1992,1,0.043475555
RS,1992,2,0.709085483
RS,1992,3,0.210734651
RS,1992,4,-0.125857909
RS,1993,1,-0.278261918
RS,1993,2,-0.624544256
RS,1993,3,0.318697227
RS,1993,4,-0.304004597
RS,1994,1,-0.147044856
RS,1994,2,-0.063039352
RS,1994,3,0.916969328
RS,1994,4,0.545998353
RS,1995,1,-0.758762989
RS,1995,2,-0.609950537
RS,1995,3,-0.218882184
RS,1995,4,0.214125828
RS,1996,1,0.792318932
RS,1996,2,-0.062130836
RS,1996,3,-0.400122585
RS,1996,4,-0.392611129
RS,1997,1,0.721586168
RS,1997,2,0.734162667
RS,1997,3,-0.317905516
RS,1997,4,0.607609193
RS,1998,1,-0.314083771
RS,1998,2,1.180007374
RS,1998,3,-0.191351866
RS,1998,4,-0.626608833
RS,1999,1,-0.046218591
RS,1999,2,-0.344877709
RS,1999,3,0.797012236
RS,1999,4,-0.780887588
RS,2000,1,-0.954307449
RS,2000,2,0.084958942
RS,2000,3,0.181752577
RS,2000,4,-0.593339691
RS,2001,1,-0.580904269
RS,2001,2,0.635060985
RS,2001,3,-0.639506889
RS,2001,4,-0.187212125
RS,2002,1,-0.534935343
RS,2002,2,0.204989476
RS,2002,3,-0.417282395
RS,2002,4,0.305186378
RS,2003,1,-0.223156579
RS,2003,2,1.006569277
RS,2003,3,-0.4056079
RS,2003,4,-0.228850019
RS,2004,1,0.499653447
RS,2004,2,-0.213717261
RS,2004,3,-0.047772109
RS,2004,4,0.028024232
RS,2005,1,0.285873755
RS,2005,2,0.264167809
RS,2005,3,0.7629625
RS,2005,4,-0.219948495
RS,2006,1,-0.954307449
RS,2006,2,0.120679655
RS,2006,3,-0.13287262
RS,2006,4,-0.030111344
RS,2007,1,1.519729558
RS,2007,2,0.499238599
RS,2007,3,0.422382397
RS,2007,4,-0.605308035
RS,2008,1,0.101653902
RS,2008,2,-0.518875643
RS,2008,3,-0.038049086
RS,2008,4,1.28652037
RS,2009,1,-0.581248876
RS,2009,2,0.465577838
RS,2009,3,-0.792165464
RS,2009,4,-0.449602452
RS,2010,1,1.715311073
RS,2010,2,-0.536595332
RS,2010,3,-0.251920552
RS,2010,4,0
RS,2011,1,0
RS,2011,2,0
RS,2011,3,0
RS,2011,4,0
RS,2012,1,0
RS,2012,2,0
RS,2012,3,0
RS,2012,4,0
RS,2013,1,0
RS,2013,2,0
RS,2013,3,0
RS,2013,4,0
RS,2014,1,0
RS,2014,2,0
RS,2014,3,0
RS,2014,4,0
RS,2015,1,0
RS,2015,2,0
RS,2015,3,0
RS,2015,4,0
RS,2016,1,0
RS,2016,2,0
RS,2016,3,0
RS,2016,4,0
RS,2017,1,0
RS,2017,2,0
RS,2017,3,0
RS,2017,4,0
RS,2018,1,0
RS,2018,2,0
RS,2018,3,0
RS,2018,4,0
RS,2019,1,0
RS,2019,2,0
RS,2019,3,0
RS,2019,4,0
RS,2020,1,0
RS,2020,2,0
RS,2020,3,0
RS,2020,4,0.437236685
RS,2021,1,0
RS,2021,2,0
RS,2021,3,0
RS,2021,4,0
SE,1981,1,-0.113434404
SE,1981,2,1.525912843
SE,1981,3,-0.103127677
SE,1981,4,-1.36321059
SE,1982,1,-1.068246503
SE,1982,2,-1.072055585
SE,1982,3,-0.131908482
SE,1982,4,-0.29384036
SE,1983,1,0.841377694
SE,1983,2,1.383167325
SE,1983,3,-0.131908482
SE,1983,4,0.775529869
SE,1984,1,1.796189792
SE,1984,2,-1.072055585
SE,1984,3,-0.145824476
SE,1984,4,1.844900098
SE,1985,1,-0.113434404
SE,1985,2,0.15555587
SE,1985,3,1.134446953
SE,1985,4,-1.36321059
SE,1986,1,-1.068246503
SE,1986,2,-1.072055585
SE,1986,3,-0.131908482
SE,1986,4,0.823057435
SE,1987,1,-1.068246503
SE,1987,2,0.15555587
SE,1987,3,-1.398263917
SE,1987,4,0.775529869
SE,1988,1,-0.113434404
SE,1988,2,0.15555587
SE,1988,3,-0.145824476
SE,1988,4,-0.29384036
SE,1989,1,-1.068246503
SE,1989,2,0.15555587
SE,1989,3,-1.398263917
SE,1989,4,0.775529869
SE,1990,1,-0.113434404
SE,1990,2,0.15555587
SE,1990,3,-1.398263917
SE,1990,4,-0.29384036
SE,1991,1,1.796189792
SE,1991,2,1.383167325
SE,1991,3,1.134446953
SE,1991,4,-0.29384036
SE,1992,1,0.841377694
SE,1992,2,0.169195997
SE,1992,3,2.359054407
SE,1992,4,-0.29384036
SE,1993,1,1.796189792
SE,1993,2,-1.072055585
SE,1993,3,-0.131908482
SE,1993,4,-0.29384036
SE,1994,1,0.841377694
SE,1994,2,1.383167325
SE,1994,3,1.134446953
SE,1994,4,-0.257794173
SE,1995,1,-1.068246503
SE,1995,2,-1.072055585
SE,1995,3,-1.398263917
SE,1995,4,-1.36321059
SE,1996,1,-0.113434404
SE,1996,2,-1.072055585
SE,1996,3,-0.131908482
SE,1996,4,1.953038661
SE,1997,1,-0.102941964
SE,1997,2,0.183142644
SE,1997,3,-0.117679769
SE,1997,4,1.065976104
SE,1998,1,-1.068246503
SE,1998,2,0.183142644
SE,1998,3,-0.131908482
SE,1998,4,-0.257794173
SE,1999,1,-0.113434404
SE,1999,2,-1.072055585
SE,1999,3,-1.398263917
SE,1999,4,-1.36321059
SE,2000,1,-1.068246503
SE,2000,2,0.15555587
SE,2000,3,-1.398263917
SE,2000,4,-1.36321059
SE,2001,1,-0.113434404
SE,2001,2,-1.072055585
SE,2001,3,-1.398263917
SE,2001,4,-1.36321059
SE,2002,1,-1.068246503
SE,2002,2,-1.072055585
SE,2002,3,1.162904379
SE,2002,4,-0.270076577
SE,2003,1,-1.068246503
SE,2003,2,-1.072055585
SE,2003,3,-0.103127677
SE,2003,4,-1.36321059
SE,2004,1,0.862362575
SE,2004,2,-1.072055585
SE,2004,3,-1.398263917
SE,2004,4,-0.270076577
SE,2005,1,0.841377694
SE,2005,2,2.693539103
SE,2005,3,-0.103127677
SE,2005,4,-1.36321059
SE,2006,1,-1.068246503
SE,2006,2,-1.072055585
SE,2006,3,1.162904379
SE,2006,4,0.847622244
SE,2007,1,-1.068246503
SE,2007,2,1.587769234
SE,2007,3,-1.398263917
SE,2007,4,0.799032511
SE,2008,1,-1.068246503
SE,2008,2,-1.072055585
SE,2008,3,-1.398263917
SE,2008,4,-0.257794173
SE,2009,1,-1.068246503
SE,2009,2,-1.072055585
SE,2009,3,-1.398263917
SE,2009,4,-0.29384036
SE,2010,1,1.827667114
SE,2010,2,-1.072055585
SE,2010,3,-1.398263917
SE,2010,4,0
SE,2011,1,0
SE,2011,2,0
SE,2011,3,0
SE,2011,4,0
SE,2012,1,0
SE,2012,2,0
SE,2012,3,0
SE,2012,4,0
SE,2013,1,0
SE,2013,2,0
SE,2013,3,0
SE,2013,4,0
SE,2014,1,0
SE,2014,2,0
SE,2014,3,0
SE,2014,4,0
SE,2015,1,0
SE,2015,2,0
SE,2015,3,0
SE,2015,4,0
SE,2016,1,0
SE,2016,2,0
SE,2016,3,0
SE,2016,4,0
SE,2017,1,0
SE,2017,2,0
SE,2017,3,0
SE,2017,4,0
SE,2018,1,0
SE,2018,2,0
SE,2018,3,0
SE,2018,4,0
SE,2019,1,0
SE,2019,2,0
SE,2019,3,0
SE,2019,4,0
SE,2020,1,0
SE,2020,2,0
SE,2020,3,0
SE,2020,4,-0.19107293
SE,2021,1,0
SE,2021,2,0
SE,2021,3,0
SE,2021,4,0
ST,1981,1,0
ST,1981,2,-0.951396458
ST,1981,3,-1.081096664
ST,1981,4,-0.828311232
ST,1982,1,-0.186395115
ST,1982,2,-0.951396458
ST,1982,3,0.053535081
ST,1982,4,1.259134053
ST,1983,1,1.450391155
ST,1983,2,-0.951396458
ST,1983,3,0.079322166
ST,1983,4,0.250593072
ST,1984,1,-0.177401784
ST,1984,2,0.931821929
ST,1984,3,1.163229863
ST,1984,4,0.262853349
ST,1985,1,-1.004788251
ST,1985,2,-0.009787264
ST,1985,3,0.053535081
ST,1985,4,0.314813567
ST,1986,1,-1.004788251
ST,1986,2,-0.009787264
ST,1986,3,0.053535081
ST,1986,4,2.372438205
ST,1987,1,-1.004788251
ST,1987,2,0.00067506
ST,1987,3,0.066283752
ST,1987,4,-0.828311232
ST,1988,1,-0.186395115
ST,1988,2,-0.951396458
ST,1988,3,-1.081096664
ST,1988,4,-0.828311232
ST,1989,1,-0.186395115
ST,1989,2,0.00067506
ST,1989,3,1.293713964
ST,1989,4,-0.828311232
ST,1990,1,1.504950697
ST,1990,2,-0.009787264
ST,1990,3,-1.081096664
ST,1990,4,0.21541141
ST,1991,1,1.450391155
ST,1991,2,2.815040317
ST,1991,3,0.053535081
ST,1991,4,-0.828311232
ST,1992,1,-1.004788251
ST,1992,2,0.931821929
ST,1992,3,0.066283752
ST,1992,4,-0.828311232
ST,1993,1,1.450391155
ST,1993,2,-0.951396458
ST,1993,3,-1.081096664
ST,1993,4,1.282073012
ST,1994,1,0.63199802
ST,1994,2,0.022313049
ST,1994,3,1.239740995
ST,1994,4,-0.828311232
ST,1995,1,-1.004788251
ST,1995,2,0.931821929
ST,1995,3,-1.081096664
ST,1995,4,-0.828311232
ST,1996,1,-1.004788251
ST,1996,2,-0.009787264
ST,1996,3,0.0410666
ST,1996,4,1.282073012
ST,1997,1,0.63199802
ST,1997,2,1.064754992
ST,1997,3,2.322798569
ST,1997,4,0.21541141
ST,1998,1,0.649984682
ST,1998,2,-0.951396458
ST,1998,3,-1.081096664
ST,1998,4,-0.828311232
ST,1999,1,-1.004788251
ST,1999,2,-0.951396458
ST,1999,3,-1.081096664
ST,1999,4,-0.828311232
ST,2000,1,0.63199802
ST,2000,2,-0.951396458
ST,2000,3,-1.081096664
ST,2000,4,-0.828311232
ST,2001,1,-1.004788251
ST,2001,2,1.873431123
ST,2001,3,0.053535081
ST,2001,4,0.21541141
ST,2002,1,-0.186395115
ST,2002,2,-0.009787264
ST,2002,3,2.322798569
ST,2002,4,0.21541141
ST,2003,1,-0.186395115
ST,2003,2,0.952746578
ST,2003,3,0.066283752
ST,2003,4,-0.828311232
ST,2004,1,-0.177401784
ST,2004,2,0.931821929
ST,2004,3,-1.081096664
ST,2004,4,0.21541141
ST,2005,1,2.341530347
ST,2005,2,0.931821929
ST,2005,3,0.053535081
ST,2005,4,-0.828311232
ST,2006,1,-1.004788251
ST,2006,2,-0.951396458
ST,2006,3,0.053535081
ST,2006,4,5.645114596
ST,2007,1,0.63199802
ST,2007,2,-0.951396458
ST,2007,3,-1.081096664
ST,2007,4,-0.828311232
ST,2008,1,-0.177401784
ST,2008,2,-0.009787264
ST,2008,3,-1.081096664
ST,2008,4,-0.828311232
ST,2009,1,-0.186395115
ST,2009,2,-0.009787264
ST,2009,3,1.213664167
ST,2009,4,-0.828311232
ST,2010,1,0.63199802
ST,2010,2,0.00067506
ST,2010,3,-1.081096664
ST,2010,4,0
ST,2011,1,0
ST,2011,2,0
ST,2011,3,0
ST,2011,4,0
ST,2012,1,0
ST,2012,2,0
ST,2012,3,0
ST,2012,4,0
ST,2013,1,0
ST,2013,2,0
ST,2013,3,0
ST,2013,4,0
ST,2014,1,0
ST,2014,2,0
ST,2014,3,0
ST,2014,4,0
ST,2015,1,0
ST,2015,2,0
ST,2015,3,0
ST,2015,4,0
ST,2016,1,0
ST,2016,2,0
ST,2016,3,0
ST,2016,4,0
ST,2017,1,0
ST,2017,2,0
ST,2017,3,0
ST,2017,4,0
ST,2018,1,0
ST,2018,2,0
ST,2018,3,0
ST,2018,4,0
ST,2019,1,0
ST,2019,2,0
ST,2019,3,0
ST,2019,4,0
ST,2020,1,0
ST,2020,2,0
ST,2020,3,0
ST,2020,4,0.282389867
ST,2021,1,0
ST,2021,2,0
ST,2021,3,0
ST,2021,4,0
SV,1981,1,0
SV,1981,2,0
SV,1981,3,0
SV,1981,4,0
SV,1982,1,0
SV,1982,2,0
SV,1982,3,0
SV,1982,4,0
SV,1983,1,0
SV,1983,2,0
SV,1983,3,0
SV,1983,4,0
SV,1984,1,0
SV,1984,2,-0.735054656
SV,1984,3,0.171569758
SV,1984,4,-1.043510759
SV,1985,1,1.258780407
SV,1985,2,1.080380091
SV,1985,3,-0.741585611
SV,1985,4,-1.043510759
SV,1986,1,-0.851229759
SV,1986,2,-0.735054656
SV,1986,3,0.181715929
SV,1986,4,0.399451727
SV,1987,1,-0.851229759
SV,1987,2,1.100778234
SV,1987,3,-0.741585611
SV,1987,4,0.399451727
SV,1988,1,0.277380329
SV,1988,2,0.172662717
SV,1988,3,0.236027784
SV,1988,4,0.368082977
SV,1989,1,-0.851229759
SV,1989,2,-0.735054656
SV,1989,3,-0.741585611
SV,1989,4,-1.043510759
SV,1990,1,-0.851229759
SV,1990,2,-0.735054656
SV,1990,3,-0.741585611
SV,1990,4,-1.043510759
SV,1991,1,0.203775324
SV,1991,2,2.855915173
SV,1991,3,2.028319008
SV,1991,4,0.368082977
SV,1992,1,1.258780407
SV,1992,2,-0.735054656
SV,1992,3,-0.741585611
SV,1992,4,-1.043510759
SV,1993,1,0.203775324
SV,1993,2,-0.735054656
SV,1993,3,0.181715929
SV,1993,4,-1.043510759
SV,1994,1,0.203775324
SV,1994,2,0.162687801
SV,1994,3,2.028319008
SV,1994,4,0.399451727
SV,1995,1,-0.851229759
SV,1995,2,0.172662717
SV,1995,3,-0.741585611
SV,1995,4,1.779676713
SV,1996,1,-0.851229759
SV,1996,2,-0.735054656
SV,1996,3,-0.741585611
SV,1996,4,0.368082977
SV,1997,1,-0.851229759
SV,1997,2,0.162687801
SV,1997,3,1.105017468
SV,1997,4,1.810700752
SV,1998,1,2.348565877
SV,1998,2,0.172662717
SV,1998,3,-0.741585611
SV,1998,4,0.368082977
SV,1999,1,0.203775324
SV,1999,2,-0.735054656
SV,1999,3,-0.741585611
SV,1999,4,-1.043510759
SV,2000,1,-0.851229759
SV,2000,2,0.182861789
SV,2000,3,2.059441532
SV,2000,4,-1.043510759
SV,2001,1,-0.851229759
SV,2001,2,0.162687801
SV,2001,3,0.181715929
SV,2001,4,1.779676713
SV,2002,1,-0.851229759
SV,2002,2,-0.735054656
SV,2002,3,-0.741585611
SV,2002,4,-1.043510759
SV,2003,1,0.203775324
SV,2003,2,0.162687801
SV,2003,3,0.181715929
SV,2003,4,-1.043510759
SV,2004,1,0.203775324
SV,2004,2,0.162687801
SV,2004,3,-0.741585611
SV,2004,4,-1.043510759
SV,2005,1,-0.851229759
SV,2005,2,1.060430258
SV,2005,3,0.202700055
SV,2005,4,-1.043510759
SV,2006,1,1.258780407
SV,2006,2,-0.735054656
SV,2006,3,0.181715929
SV,2006,4,0.368082977
SV,2007,1,0.203775324
SV,2007,2,-0.735054656
SV,2007,3,-0.741585611
SV,2007,4,0.368082977
SV,2008,1,-0.851229759
SV,2008,2,1.060430258
SV,2008,3,1.084725127
SV,2008,4,-1.043510759
SV,2009,1,-0.851229759
SV,2009,2,0.162687801
SV,2009,3,-0.741585611
SV,2009,4,-1.043510759
SV,2010,1,-0.851229759
SV,2010,2,1.060430258
SV,2010,3,1.105017468
SV,2010,4,0
SV,2011,1,0
SV,2011,2,0
SV,2011,3,0
SV,2011,4,0
SV,2012,1,0
SV,2012,2,0
SV,2012,3,0
SV,2012,4,0
SV,2013,1,0
SV,2013,2,0
SV,2013,3,0
SV,2013,4,0
SV,2014,1,0
SV,2014,2,0
SV,2014,3,0
SV,2014,4,0
SV,2015,1,0
SV,2015,2,0
SV,2015,3,0
SV,2015,4,0
SV,2016,1,0
SV,2016,2,0
SV,2016,3,0
SV,2016,4,0
SV,2017,1,0
SV,2017,2,0
SV,2017,3,0
SV,2017,4,0
SV,2018,1,0
SV,2018,2,0
SV,2018,3,0
SV,2018,4,0
SV,2019,1,0
SV,2019,2,0
SV,2019,3,0
SV,2019,4,0
SV,2020,1,0
SV,2020,2,0
SV,2020,3,0
SV,2020,4,0.389113609
SV,2021,1,0
SV,2021,2,0
SV,2021,3,0
SV,2021,4,0
SW,1981,1,0
SW,1981,2,0
SW,1981,3,0
SW,1981,4,0
SW,1982,1,0
SW,1982,2,0
SW,1982,3,0
SW,1982,4,0
SW,1983,1,-0.596198459
SW,1983,2,-0.907715509
SW,1983,3,0.742054168
SW,1983,4,-0.384421642
SW,1984,1,0.788705741
SW,1984,2,-0.374110366
SW,1984,3,-0.72112524
SW,1984,4,0.260674302
SW,1985,1,2.355521301
SW,1985,2,-0.233568502
SW,1985,3,-0.72112524
SW,1985,4,0.260674302
SW,1986,1,-0.596198459
SW,1986,2,-0.374110366
SW,1986,3,-0.72112524
SW,1986,4,-0.331076917
SW,1987,1,-0.139581495
SW,1987,2,-0.225993816
SW,1987,3,0.782013805
SW,1987,4,0.905770246
SW,1988,1,-0.596198459
SW,1988,2,-0.374110366
SW,1988,3,1.06484036
SW,1988,4,-0.331076917
SW,1989,1,-0.139581495
SW,1989,2,-0.24097671
SW,1989,3,0.391496381
SW,1989,4,0.314019027
SW,1990,1,-0.596198459
SW,1990,2,0.826233577
SW,1990,3,-0.269672825
SW,1990,4,-0.384421642
SW,1991,1,-0.100765834
SW,1991,2,2.044364358
SW,1991,3,-0.264600326
SW,1991,4,1.451265706
SW,1992,1,-0.100765834
SW,1992,2,-0.36818142
SW,1992,3,-0.158492716
SW,1992,4,0.294661051
SW,1993,1,1.363049324
SW,1993,2,0.425762088
SW,1993,3,-0.158492716
SW,1993,4,-0.976172861
SW,1994,1,-0.596198459
SW,1994,2,-0.233568502
SW,1994,3,0.2929597
SW,1994,4,-0.976172861
SW,1995,1,-0.596198459
SW,1995,2,0.848963309
SW,1995,3,1.43762587
SW,1995,4,-0.377918881
SW,1996,1,-0.08975622
SW,1996,2,-0.233568502
SW,1996,3,-0.2541055
SW,1996,4,-0.976172861
SW,1997,1,0.337329557
SW,1997,2,-0.225993816
SW,1997,3,-0.72112524
SW,1997,4,1.537414805
SW,1998,1,-0.100765834
SW,1998,2,0.55429005
SW,1998,3,-0.72112524
SW,1998,4,-0.287044859
SW,1999,1,-0.596198459
SW,1999,2,-0.907715509
SW,1999,3,0.319751725
SW,1999,4,-0.261126754
SW,2000,1,-0.596198459
SW,2000,2,-0.907715509
SW,2000,3,-0.72112524
SW,2000,4,-0.976172861
SW,2001,1,-0.095321519
SW,2001,2,2.208778315
SW,2001,3,-0.72112524
SW,2001,4,-0.384421642
SW,2002,1,-0.139581495
SW,2002,2,-0.374110366
SW,2002,3,-0.72112524
SW,2002,4,-0.976172861
SW,2003,1,-0.596198459
SW,2003,2,-0.24097671
SW,2003,3,-0.170995661
SW,2003,4,-0.384421642
SW,2004,1,-0.596198459
SW,2004,2,-0.907715509
SW,2004,3,-0.264600326
SW,2004,4,0.32819696
SW,2005,1,-0.596198459
SW,2005,2,-0.374110366
SW,2005,3,-0.72112524
SW,2005,4,-0.331076917
SW,2006,1,-0.596198459
SW,2006,2,0.159494778
SW,2006,3,-0.72112524
SW,2006,4,-0.976172861
SW,2007,1,-0.596198459
SW,2007,2,-0.907715509
SW,2007,3,-0.72112524
SW,2007,4,-0.976172861
SW,2008,1,-0.596198459
SW,2008,2,0.159494778
SW,2008,3,-0.269672825
SW,2008,4,2.304679276
SW,2009,1,-0.596198459
SW,2009,2,-0.907715509
SW,2009,3,0.181779591
SW,2009,4,-0.976172861
SW,2010,1,0.394666791
SW,2010,2,-0.374110366
SW,2010,3,-0.72112524
SW,2010,4,0
SW,2011,1,0
SW,2011,2,0
SW,2011,3,0
SW,2011,4,0
SW,2012,1,0
SW,2012,2,0
SW,2012,3,0
SW,2012,4,0
SW,2013,1,0
SW,2013,2,0
SW,2013,3,0
SW,2013,4,0
SW,2014,1,0
SW,2014,2,0
SW,2014,3,0
SW,2014,4,0
SW,2015,1,0
SW,2015,2,0
SW,2015,3,0
SW,2015,4,0
SW,2016,1,0
SW,2016,2,0
SW,2016,3,0
SW,2016,4,0
SW,2017,1,0
SW,2017,2,0
SW,2017,3,0
SW,2017,4,0
SW,2018,1,0
SW,2018,2,0
SW,2018,3,0
SW,2018,4,0
SW,2019,1,0
SW,2019,2,0
SW,2019,3,0
SW,2019,4,0
SW,2020,1,0
SW,2020,2,0
SW,2020,3,0
SW,2020,4,0.565809015
SW,2021,1,0
SW,2021,2,0
SW,2021,3,0
SW,2021,4,0
WT,1981,1,0
WT,1981,2,0
WT,1981,3,0
WT,1981,4,0
WT,1982,1,0
WT,1982,2,0
WT,1982,3,0
WT,1982,4,0
WT,1983,1,0
WT,1983,2,0
WT,1983,3,0
WT,1983,4,0
WT,1984,1,0
WT,1984,2,-0.753240698
WT,1984,3,0.970355935
WT,1984,4,-0.582325941
WT,1985,1,-0.473325912
WT,1985,2,1.803356296
WT,1985,3,0.899369285
WT,1985,4,1.880021093
WT,1986,1,-0.223408928
WT,1986,2,0.006512555
WT,1986,3,-0.191771519
WT,1986,4,-0.582325941
WT,1987,1,0.953525542
WT,1987,2,-0.001909799
WT,1987,3,2.013410299
WT,1987,4,0.026386734
WT,1988,1,-0.581388209
WT,1988,2,-0.242048726
WT,1988,3,-0.209216903
WT,1988,4,1.32630109
WT,1989,1,0.953525542
WT,1989,2,0.006512555
WT,1989,3,0.887919179
WT,1989,4,0.05388307
WT,1990,1,0.801539516
WT,1990,2,-0.242048726
WT,1990,3,-0.179111962
WT,1990,4,0.05388307
WT,1991,1,0.340563608
WT,1991,2,1.473702547
WT,1991,3,-0.748792026
WT,1991,4,0.026386734
WT,1992,1,-0.478391582
WT,1992,2,0.136957217
WT,1992,3,-0.748792026
WT,1992,4,-0.277969604
WT,1993,1,-0.581388209
WT,1993,2,-0.242048726
WT,1993,3,-0.185512862
WT,1993,4,-0.582325941
WT,1994,1,1.056522169
WT,1994,2,-0.759921686
WT,1994,3,-0.748792026
WT,1994,4,0.05388307
WT,1995,1,0.352630325
WT,1995,2,-0.759921686
WT,1995,3,-0.748792026
WT,1995,4,-0.582325941
WT,1996,1,-0.93936749
WT,1996,2,-0.358880513
WT,1996,3,0.372588444
WT,1996,4,-0.582325941
WT,1997,1,-0.223408928
WT,1997,2,0.275824234
WT,1997,3,-0.185512862
WT,1997,4,-0.582325941
WT,1998,1,-0.93936749
WT,1998,2,-0.759921686
WT,1998,3,-0.748792026
WT,1998,4,0.033075884
WT,1999,1,-0.93936749
WT,1999,2,-0.759921686
WT,1999,3,0.359928887
WT,1999,4,-0.582325941
WT,2000,1,-0.93936749
WT,2000,2,-0.759921686
WT,2000,3,-0.209216903
WT,2000,4,-0.582325941
WT,2001,1,-0.93936749
WT,2001,2,-0.242048726
WT,2001,3,-0.203221624
WT,2001,4,0.05388307
WT,2002,1,-0.017415673
WT,2002,2,0.793697194
WT,2002,3,1.4633297
WT,2002,4,-0.277969604
WT,2003,1,-0.120412301
WT,2003,2,-0.242048726
WT,2003,3,-0.748792026
WT,2003,4,-0.582325941
WT,2004,1,-0.93936749
WT,2004,2,-0.242048726
WT,2004,3,-0.748792026
WT,2004,4,-0.582325941
WT,2005,1,-0.93936749
WT,2005,2,-0.230411132
WT,2005,3,-0.748792026
WT,2005,4,0.330743071
WT,2006,1,-0.93936749
WT,2006,2,-0.242048726
WT,2006,3,-0.748792026
WT,2006,4,0.068021048
WT,2007,1,-0.93936749
WT,2007,2,-0.236294582
WT,2007,3,2.073123845
WT,2007,4,-0.582325941
WT,2008,1,-0.93936749
WT,2008,2,-0.759921686
WT,2008,3,-0.748792026
WT,2008,4,-0.277969604
WT,2009,1,-0.473325912
WT,2009,2,-0.759921686
WT,2009,3,-0.748792026
WT,2009,4,0.106276753
WT,2010,1,-0.93936749
WT,2010,2,1.05711131
WT,2010,3,-0.748792026
WT,2010,4,0
WT,2011,1,0
WT,2011,2,0
WT,2011,3,0
WT,2011,4,0
WT,2012,1,0
WT,2012,2,0
WT,2012,3,0
WT,2012,4,0
WT,2013,1,0
WT,2013,2,0
WT,2013,3,0
WT,2013,4,0
WT,2014,1,0
WT,2014,2,0
WT,2014,3,0
WT,2014,4,0
WT,2015,1,0
WT,2015,2,0
WT,2015,3,0
WT,2015,4,0
WT,2016,1,0
WT,2016,2,0
WT,2016,3,0
WT,2016,4,0
WT,2017,1,0
WT,2017,2,0
WT,2017,3,0
WT,2017,4,0
WT,2018,1,0
WT,2018,2,0
WT,2018,3,0
WT,2018,4,0
WT,2019,1,0
WT,2019,2,0
WT,2019,3,0
WT,2019,4,0
WT,2020,1,0
WT,2020,2,0
WT,2020,3,0
WT,2020,4,0
WT,2021,1,0
WT,2021,2,0
WT,2021,3,0
WT,2021,4,0
