Region,Year,Quarter,AACI
EN,1985,1,-0.345651005
EN,1985,2,-0.38637802
EN,1985,3,0.306740955
EN,1985,4,-0.204679932
EN,1986,1,-0.419914853
EN,1986,2,-0.364794753
EN,1986,3,-0.279404993
EN,1986,4,0.234235653
EN,1987,1,-0.262779829
EN,1987,2,-0.266923977
EN,1987,3,-0.299534217
EN,1987,4,0.128722855
EN,1988,1,-0.111544873
EN,1988,2,0.412528224
EN,1988,3,2.288697572
EN,1988,4,-0.409052208
EN,1989,1,0.411992254
EN,1989,2,1.395267479
EN,1989,3,-0.154703349
EN,1989,4,-0.148437574
EN,1990,1,-0.286738757
EN,1990,2,0.590065662
EN,1990,3,-0.462930326
EN,1990,4,-0.457530086
EN,1991,1,0.435181224
EN,1991,2,-0.38002989
EN,1991,3,-0.476839249
EN,1991,4,-0.428422705
EN,1992,1,1.031656315
EN,1992,2,0.13490652
EN,1992,3,-0.463780889
EN,1992,4,-0.199371177
EN,1993,1,-0.42451098
EN,1993,2,-0.411128747
EN,1993,3,-0.096386366
EN,1993,4,-0.165606721
EN,1994,1,-0.317357359
EN,1994,2,0.034267397
EN,1994,3,-0.473880868
EN,1994,4,-0.440467392
EN,1995,1,0.07400661
EN,1995,2,-0.392755098
EN,1995,3,-0.465840481
EN,1995,4,0.14477642
EN,1996,1,0.16102444
EN,1996,2,1.150747836
EN,1996,3,-0.397786604
EN,1996,4,0.128074499
EN,1997,1,0.058319549
EN,1997,2,-0.244892356
EN,1997,3,-0.48047386
EN,1997,4,-0.113682659
EN,1998,1,-0.30568596
EN,1998,2,-0.151316146
EN,1998,3,0.215281328
EN,1998,4,0.932480523
EN,1999,1,0.407916084
EN,1999,2,-0.274630266
EN,1999,3,-0.188041525
EN,1999,4,-0.344079519
EN,2000,1,-0.387307438
EN,2000,2,-0.344256934
EN,2000,3,-0.431222506
EN,2000,4,0.801349268
EN,2001,1,0.303824747
EN,2001,2,-0.328432551
EN,2001,3,-0.374686216
EN,2001,4,-0.011359535
EN,2002,1,-0.391380845
EN,2002,2,-0.402997344
EN,2002,3,0.641512213
EN,2002,4,-0.434706544
EN,2003,1,0.484330982
EN,2003,2,-0.359534125
EN,2003,3,-0.219814928
EN,2003,4,-0.39162419
EN,2004,1,0.202794165
EN,2004,2,-0.377717889
EN,2004,3,-0.469413939
EN,2004,4,0.23518972
EN,2005,1,-0.331997299
EN,2005,2,-0.390653598
EN,2005,3,0.057709627
EN,2005,4,0.333018214
EN,2006,1,-0.326746048
EN,2006,2,-0.231153406
EN,2006,3,-0.156377084
EN,2006,4,-0.333095262
EN,2007,1,-0.42555611
EN,2007,2,-0.41510396
EN,2007,3,0.572749437
EN,2007,4,-0.064872564
EN,2008,1,0.681344987
EN,2008,2,-0.209950575
EN,2008,3,0.431450636
EN,2008,4,0.299922774
EN,2009,1,-0.272563003
EN,2009,2,0.185720579
EN,2009,3,-0.444263904
EN,2009,4,-0.375978684
EN,2010,1,0.340428167
EN,2010,2,0.013083124
EN,2010,3,0.458282074
EN,2010,4,1.617047203
EN,2011,1,2.963123883
EN,2011,2,-0.101649689
EN,2011,3,-0.261238697
EN,2011,4,-0.234110243
EN,2012,1,0.442651291
EN,2012,2,-0.073200995
EN,2012,3,0.036840214
EN,2012,4,-0.411373555
EN,2013,1,2.347350019
EN,2013,2,-0.354567899
EN,2013,3,-0.458300148
EN,2013,4,-0.304584296
EN,2014,1,-0.376643586
EN,2014,2,0.642601654
EN,2014,3,-0.309120025
EN,2014,4,-0.301326686
EN,2015,1,0.795658241
EN,2015,2,-0.024778077
EN,2015,3,-0.445327166
EN,2015,4,-0.266166864
EN,2016,1,-0.154849471
EN,2016,2,-0.399215468
EN,2016,3,0.650842963
EN,2016,4,-0.338235421
EN,2017,1,-0.406541602
EN,2017,2,0.809656404
EN,2017,3,-0.473504984
EN,2017,4,1.340452032
EN,2018,1,0.039224321
EN,2018,2,-0.390394306
EN,2018,3,-0.480492321
EN,2018,4,0.613891971
EN,2019,1,-0.448026139
EN,2019,2,-0.212782772
EN,2019,3,-0.478374762
EN,2019,4,-0.361639931
EN,2020,1,0.139963503
EN,2020,2,-0.382079554
EN,2020,3,-0.415939311
EN,2020,4,-0.338534772
EN,2021,1,-0.085836962
EN,2021,2,0.005420349
EN,2021,3,-0.40492553
EN,2021,4,1.045768738
ES,1981,1,-0.334277308
ES,1981,2,0.358640181
ES,1981,3,-0.446514492
ES,1981,4,0.458097543
ES,1982,1,-0.238365388
ES,1982,2,-0.298967553
ES,1982,3,-0.462482481
